Order Date	State	Product ID	Category	Product Name	Sales
29.06.2014	Ohio	OFF-AR-10003405	Office Supplies	Dixon My First Ticonderoga Pencil, #2	32,76
21.08.2015	California	FUR-CH-10002335	Furniture	Hon GuestStacker Chair	544,01
21.08.2015	California	OFF-PA-10000157	Office Supplies	Xerox 191	59,94
21.08.2015	California	OFF-PA-10001947	Office Supplies	Xerox 1974	23,92
21.08.2015	California	OFF-PA-10003657	Office Supplies	Xerox 1927	4,28
03.10.2015	Ohio	OFF-BI-10001098	Office Supplies	Acco D-Ring Binder w/DublLock	32,07
03.10.2015	Ohio	TEC-AC-10002167	Technology	Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive	24,00
03.10.2015	Ohio	FUR-BO-10004409	Furniture	Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray	35,49
03.10.2015	Ohio	TEC-AC-10000057	Technology	Microsoft Natural Ergonomic Keyboard 4000	47,98
23.05.2015	South Carolina	OFF-EN-10000056	Office Supplies	Cameo Buff Policy Envelopes	186,69
17.03.2017	California	OFF-BI-10000014	Office Supplies	Heavy-Duty E-Z-D Binders	17,46
12.12.2015	California	FUR-CH-10004675	Furniture	Lifetime Advantage Folding Chairs, 4/Carton	348,93
26.06.2015	Virginia	OFF-BI-10001543	Office Supplies	GBC VeloBinder Manual Binding System	143,96
26.06.2015	Virginia	OFF-ST-10001321	Office Supplies	Decoflex Hanging Personal Folder File, Blue	15,42
26.06.2015	Virginia	OFF-BI-10001132	Office Supplies	"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11"""	43,04
26.06.2015	Virginia	FUR-CH-10003199	Furniture	Office Star - Contemporary Task Swivel Chair	332,94
20.05.2016	North Carolina	TEC-PH-10001530	Technology	Cisco Unified IP Phone 7945G VoIP phone	1363,96
20.09.2014	California	OFF-LA-10001569	Office Supplies	Avery 499	9,96
20.09.2014	California	OFF-PA-10003724	Office Supplies	Wirebound Message Book, 4 per Page	21,72
21.09.2017	Minnesota	OFF-BI-10000546	Office Supplies	Avery Durable Binders	20,16
24.12.2015	New York	OFF-PA-10000176	Office Supplies	Xerox 1887	132,79
24.12.2015	New York	OFF-PA-10002365	Office Supplies	Xerox 1967	12,96
24.12.2015	New York	OFF-LA-10002271	Office Supplies	Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set	21,56
27.11.2015	California	FUR-CH-10002647	Furniture	Situations Contoured Folding Chairs, 4/Set	283,92
20.02.2017	California	FUR-FU-10004090	Furniture	"Executive Impressions 14"" Contract Wall Clock"	22,23
20.02.2017	California	TEC-PH-10001580	Technology	Logitech Mobile Speakerphone P710e - speaker phone	215,97
18.08.2016	New York	OFF-AP-10000576	Office Supplies	Belkin 7 Outlet SurgeMaster II	355,32
12.03.2016	Louisiana	OFF-PA-10003953	Office Supplies	Xerox 218	12,96
22.04.2017	California	FUR-FU-10000794	Furniture	Eldon Stackable Tray, Side-Load, Legal, Smoke	18,28
01.11.2014	Colorado	OFF-AR-10001897	Office Supplies	Model L Table or Wall-Mount Pencil Sharpener	43,18
01.11.2014	Colorado	TEC-PH-10001795	Technology	ClearOne CHATAttach 160 - speaker phone	1983,97
03.02.2015	Nebraska	FUR-FU-10003347	Furniture	Coloredge Poster Frame	28,40
03.02.2015	Nebraska	TEC-AC-10004901	Technology	Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver 	149,97
13.10.2014	Washington	OFF-AR-10003190	Office Supplies	Newell 32	11,52
